#Software: Microsoft Internet Information Services 8.5
2016-04-12 19:57:56 GET /bilder/gullvag_1105_14_1.jpg - - 157.55.39.174 HTTP/1.1 Mozilla/5.0+(compatible;+bingbot/2.0;++http://www.bing.com/bingbot.htm) - 200 11539
2016-04-12 19:58:32 GET /bilder/thorsheim_1306_7_1.jpg - - 207.46.13.37 HTTP/1.1 Mozilla/5.0+(compatible;+bingbot/2.0;++http://www.bing.com/bingbot.htm) - 200 18336
2016-04-12 19:58:49 GET /bilder/bergesen_1203_s2_6.jpg - - 207.46.13.37 HTTP/1.1 Mozilla/5.0+(compatible;+bingbot/2.0;++http://www.bing.com/bingbot.htm) - 200 74827
2016-04-12 19:59:23 GET /robots.txt - - 68.180.229.226 HTTP/1.1 Mozilla/5.0+(compatible;+Yahoo!+Slurp;+http://help.yahoo.com/help/us/ysearch/slurp) - 404 1405
2016-04-12 19:59:24 GET /kunstnere/bergesen.shtml - - 68.180.229.226 HTTP/1.1 Mozilla/5.0+(compatible;+Yahoo!+Slurp;+http://help.yahoo.com/help/us/ysearch/slurp) - 404 1405
2016-04-12 20:03:36 GET /bilder/rotterud_1104_2_6.jpg - - 157.55.39.180 HTTP/1.1 Mozilla/5.0+(compatible;+bingbot/2.0;++http://www.bing.com/bingbot.htm) - 200 85760
2016-04-12 20:05:05 GET /bilder/galleri_1312_6_2.jpg - - 207.46.13.37 HTTP/1.1 Mozilla/5.0+(compatible;+bingbot/2.0;++http://www.bing.com/bingbot.htm) - 200 17928
2016-04-12 20:06:27 GET /bilder/eharr_1301_4_1.jpg - - 157.55.39.174 HTTP/1.1 Mozilla/5.0+(compatible;+bingbot/2.0;++http://www.bing.com/bingbot.htm) - 200 11490
2016-04-12 20:08:57 GET /kunstnere/furuholmen.shtml - - 68.180.229.226 HTTP/1.1 Mozilla/5.0+(compatible;+Yahoo!+Slurp;+http://help.yahoo.com/help/us/ysearch/slurp) - 404 1405
2016-04-12 20:18:06 GET /bilder/bleken_1410_7_6.jpg - - 89.10.148.212 HTTP/1.1 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_11_2)+AppleWebKit/601.3.9+(KHTML,+like+Gecko)+Version/9.0.2+Safari/601.3.9 https://www.google.no/ 200 249157
2016-04-12 20:22:46 GET /bilder/pushwagner_shave.jpg - - 37.44.163.89 HTTP/1.1 Mozilla/5.0+(Linux;+Android+4.4.2;+HUAWEI+P7-L10+Build/HuaweiP7-L10)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Version/4.0+Chrome/30.0.0.0+Mobile+Safari/537.36+GSA/5.10.32.19.arm - 200 12034
2016-04-12 20:22:56 GET /bilder/pushwagner_lady.jpg - - 37.44.163.89 HTTP/1.1 Mozilla/5.0+(Linux;+Android+4.4.2;+HUAWEI+P7-L10+Build/HuaweiP7-L10)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Version/4.0+Chrome/30.0.0.0+Mobile+Safari/537.36+GSA/5.10.32.19.arm - 200 10938
2016-04-12 20:24:49 GET /bilder/nerli_1312_2_6.jpg - - 207.46.13.37 HTTP/1.1 Mozilla/5.0+(compatible;+bingbot/2.0;++http://www.bing.com/bingbot.htm) - 200 67275
#Software: Microsoft Internet Information Services 8.5
#Version: 1.0
#Date: 2016-04-12 20:50:29
#Fields: date time cs-method cs-uri-stem cs-uri-query cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes
2016-04-12 20:50:28 GET /utstilling/pushwagner.shtml - - 157.55.39.180 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+7_0+like+Mac+OS+X)+AppleWebKit/537.51.1+(KHTML,+like+Gecko)+Version/7.0+Mobile/11A465+Safari/9537.53+(compatible;+bingbot/2.0;++http://www.bing.com/bingbot.htm) - 404 1405
2016-04-12 20:59:36 GET /kunstnere/sletvold-moe.shtml - - 157.55.39.174 HTTP/1.1 Mozilla/5.0+(compatible;+bingbot/2.0;++http://www.bing.com/bingbot.htm) - 404 1405
2016-04-12 21:03:19 GET /kunstnere/opdahl.shtml - - 207.46.13.37 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+7_0+like+Mac+OS+X)+AppleWebKit/537.51.1+(KHTML,+like+Gecko)+Version/7.0+Mobile/11A465+Safari/9537.53+(compatible;+bingbot/2.0;++http://www.bing.com/bingbot.htm) - 404 1405
#Software: Microsoft Internet Information Services 8.5
#Version: 1.0
#Date: 2016-04-12 21:36:31
#Fields: date time cs-method cs-uri-stem cs-uri-query cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes
2016-04-12 21:36:31 GET /robots.txt - - 66.249.66.164 HTTP/1.1 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) - 404 1405
#Software: Microsoft Internet Information Services 8.5
#Version: 1.0
#Date: 2016-04-12 21:56:22
#Fields: date time cs-method cs-uri-stem cs-uri-query cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes
2016-04-12 21:56:21 GET /kunstnere/eharr.shtml - - 207.46.13.37 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+7_0+like+Mac+OS+X)+AppleWebKit/537.51.1+(KHTML,+like+Gecko)+Version/7.0+Mobile/11A465+Safari/9537.53+(compatible;+bingbot/2.0;++http://www.bing.com/bingbot.htm) - 404 1405
2016-04-12 21:58:14 GET /bilder/bleken_1602_4_6.jpg - - 77.106.147.78 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+WOW64;+rv:45.0)+Gecko/20100101+Firefox/45.0 https://www.google.no 404 1405
2016-04-12 22:02:16 GET / - - 2.150.55.227 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+8_4_1+like+Mac+OS+X)+AppleWebKit/600.1.4+(KHTML,+like+Gecko)+Version/8.0+Mobile/12H321+Safari/600.1.4 - 200 1197
2016-04-12 22:02:17 GET /style/style.css - - 2.150.55.227 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+8_4_1+like+Mac+OS+X)+AppleWebKit/600.1.4+(KHTML,+like+Gecko)+Version/8.0+Mobile/12H321+Safari/600.1.4 http://gallerielsa.no/ 200 2418
2016-04-12 22:03:02 GET / - - 2.150.55.227 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+8_4_1+like+Mac+OS+X)+AppleWebKit/600.1.4+(KHTML,+like+Gecko)+Version/8.0+Mobile/12H321+Safari/600.1.4 https://www.google.no/ 200 1197
2016-04-12 22:03:02 GET /style/style.css - - 2.150.55.227 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+8_4_1+like+Mac+OS+X)+AppleWebKit/600.1.4+(KHTML,+like+Gecko)+Version/8.0+Mobile/12H321+Safari/600.1.4 http://www.gallerielsa.no/ 200 2418
2016-04-12 22:07:13 GET /kunstnere/bleken.shtml - - 80.213.206.64 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.1.1;+GT-I9295+Build/LMY49H)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/49.0.2623.105+Mobile+Safari/537.36 https://www.google.no/ 404 1405
2016-04-12 22:07:14 GET /favicon.ico - - 80.213.206.64 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.1.1;+GT-I9295+Build/LMY49H)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/49.0.2623.105+Mobile+Safari/537.36 http://www.gallerielsa.no/kunstnere/bleken.shtml 404 1405
2016-04-12 22:12:51 GET /kunstnere/bleken.shtml - - 80.213.206.64 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.1.1;+GT-I9295+Build/LMY49H)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/49.0.2623.105+Mobile+Safari/537.36 https://www.google.no/ 404 1405
2016-04-12 22:13:03 GET / - - 80.213.206.64 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.1.1;+GT-I9295+Build/LMY49H)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/49.0.2623.105+Mobile+Safari/537.36 - 200 1197
2016-04-12 22:13:03 GET /style/style.css - - 80.213.206.64 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.1.1;+GT-I9295+Build/LMY49H)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/49.0.2623.105+Mobile+Safari/537.36 http://www.gallerielsa.no/ 200 2418
2016-04-12 22:13:15 GET / - - 80.213.206.64 HTTP/1.1 Mozilla/5.0+(Linux;+Android+5.1.1;+GT-I9295+Build/LMY49H)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/49.0.2623.105+Mobile+Safari/537.36 - 304 164
#Software: Microsoft Internet Information Services 8.5
#Version: 1.0
#Date: 2016-04-12 22:58:59
#Fields: date time cs-method cs-uri-stem cs-uri-query cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes
2016-04-12 22:58:59 GET /kunstnere/helgesen.shtml - - 68.180.229.226 HTTP/1.1 Mozilla/5.0+(compatible;+Yahoo!+Slurp;+http://help.yahoo.com/help/us/ysearch/slurp) - 404 1405
#Software: Microsoft Internet Information Services 8.5
#Version: 1.0
#Date: 2016-04-12 23:35:40
#Fields: date time cs-method cs-uri-stem cs-uri-query cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes
2016-04-12 23:35:40 GET /utstilling/thorsheim.shtml - - 66.249.66.164 HTTP/1.1 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) - 404 1405
#Software: Microsoft Internet Information Services 8.5
#Version: 1.0
#Date: 2016-04-12 23:51:15
#Fields: date time cs-method cs-uri-stem cs-uri-query cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes
2016-04-12 23:51:14 GET /apple-touch-icon-120x120-precomposed.png - - 2.150.55.227 HTTP/1.1 MobileSafari/600.1.4+CFNetwork/711.5.6+Darwin/14.0.0 - 404 1405
2016-04-12 23:51:15 GET /apple-touch-icon-120x120.png - - 2.150.55.227 HTTP/1.1 MobileSafari/600.1.4+CFNetwork/711.5.6+Darwin/14.0.0 - 404 1405
2016-04-12 23:51:15 GET /apple-touch-icon.png - - 2.150.55.227 HTTP/1.1 MobileSafari/600.1.4+CFNetwork/711.5.6+Darwin/14.0.0 - 404 1405
2016-04-12 23:51:15 GET /apple-touch-icon.png - - 2.150.55.227 HTTP/1.1 MobileSafari/600.1.4+CFNetwork/711.5.6+Darwin/14.0.0 - 404 1405
